title,posted,content

 



 

She informed the Media that Ministry was working on Gram Samriddhi Yojana with World Bank which is going to be launched soon. The programme will focus on micro enterprises with capitalisation of less than 10 lakh rupees. Speaking about the programme she said “the aim is to target small farmers and the Ministry will aim to facilitate creation of 60 to 70 thousand such units within a short time. The pilot project will be done in four states and initiative will be expanded subsequently”.

Smt Badal thanked the Prime Minister Shri Narendra Modi for reposing his faith in her and having confidence in her work to give her the opportunity to work in the same ministry again.

Stressing on her focus areas further, the Minister added “NBFC to provide funds for Food Processing Sector will also be my focus. I will also push for a National Food Processing Policy which I had presented in the last day of the last session”. She highlighted that “World Food India is almost here and it will be bigger and better than last time. I will soon take a review meeting of Officers to understand the progress that has happened in the past few months”.



The Minister welcomed the new Minister of State Shri Rameswar Teli and said that she hoped that with his arrival, food processing sector in North East will get a boost. North East has a tremendous potential and it will be one of her focus geographies henceforth.

 



  
 





******

 

RM/SS

                
                
                (Release ID: 1573447)
                Visitor Counter : 1281
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Dr Harsh Vardhan dispatches a Central Team to Review Japanese Encephalitis (JE) situation in Assam
                        
                        Urges stakeholders to mount rigorous awareness campaign on JE
                ","
                Posted On:
                30 JUN 2019 2:13PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Dr Harsh Vardhan dispatches a Central Team to Review Japanese Encephalitis (JE) situation in Assam
                        
                        Urges stakeholders to mount rigorous awareness campaign on JE
                
                
            
                Posted On:
                30 JUN 2019 2:13PM by PIB Delhi
            
                
                
                
                
                In view of the recent reported Japanese Encephalitis (JE) cases in Assam, Dr. Harsh Vardhan, Union Minister of Health and Family Welfare has dispatched a central team to review the Japanese Encephalitis (JE) situation in the State, today. He has directed the Ministry to extend all support and assistance to the State government. ""I am closely monitoring the situation. The Health Ministry is coordinating with the Government of Assam for prevention and management of JE to ensure that the cases don’t rise in the state"", Dr Harsh Vardhan said.

Dr Harsh Vardhan further stated that the Union Health Ministry is providing all logistical and technical support to the Assam Government in terms of surveillance and diagnostic kits to strengthen their efforts in addressing JE. Noting that community participation and empowerment are the most crucial areas in JE prevention, Dr Harsh Vardhan urged all the stakeholders to start rigorous awareness campaigns regarding the preventive steps to be taken by the communities. 

The central team is headed by Shri Sanjeeva Kumar, Additional Secretary, MoHFW and is accompanied by the senior officers from National Vector Borne Diseases Control Programme, New Delhi. As per the directions of the Union Health Minister the team will reach the state by today evening to review the situation. 

The Union Health Ministry has given the following support to Assam state for effective prevention and control of JE:


	All 27 districts of Assam have been covered under JE vaccination campaign (for 1-15 yrs.) followed by Routine Immunization as part of Immunization Programme. 
	Ten high endemic districts of Assam (Shivsagar Barpeta, Nagaon, Sonitpur, Darrang, Udalguri, Bongaigaon, Cachar, Morigaon, Nalbari) have been included under the multipronged strategy for prevention and control of JE. These districts have also been covered under adult JE vaccination campaign.
	Out of 10 high burdened districts, funds have been provided for establishment of 7 Pediatric ICU (PICU). Of these, 4 PICUs have been made functional.
	For the diagnosis of JE, till date 28 Sentinel Surveillance Hospitals have been identified and MoHFW is providing diagnostic kits to the State free of cost.
	For rehabilitation of JE disabled patients, Central Government has provided funds for strengthening of 2 Physical Medicine & Rehabilitation (PMR) departments at Dibrugarh Medical College and Guwahati Medical College. 


Japanese Encephalitis is vector-borne encephalitis transmitted by Culex groups of mosquitoes. These mosquitoes breed mainly in rice fields and large water bodies rich in aquatic vegetations. Migratory birds along with pigs in the community play an important role in the transmission of JE from one area to other areas. 

***

MV/SK

                
                
                (Release ID: 1576360)
                Visitor Counter : 789
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Dr. Harsh Vardhan addresses ‘Joint Session of G20 Health and Finance Ministers’ at Osaka, Japan
                        
                        Let us all work together to make the 21st century a ‘human-centered century’: Dr. Harsh Vardhan
                ","
                Posted On:
                28 JUN 2019 5:34PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Dr. Harsh Vardhan addresses ‘Joint Session of G20 Health and Finance Ministers’ at Osaka, Japan
                        
                        Let us all work together to make the 21st century a ‘human-centered century’: Dr. Harsh Vardhan
                
                
            
                Posted On:
                28 JUN 2019 5:34PM by PIB Delhi
            
                
                
                
                
                “Let us all work together to make the twenty-first century a human-centered century which has strong and resilient health systems, individuals and communities.”This was stated by Dr. Harsh Vardhan, Union Minister of Health and Family Welfare during his address at the Joint Session of G20 Health and Finance Ministers in Osaka, Japan, today. Dr. Harsh Vardhan further said that the Government of India, led by visionary Prime Minister Shri Narendra Modi Ji believes in the philosophy of ‘Sab Ka Saath; Sab Ka Vikas; Sab KaVishwas’, which means ‘inclusive development with everybody’s participation and trust’. “The financing of universal health coverage is a challenge that most developing countries are presently encountering and in this context, India endorses the G20 ‘Shared Understanding Document’,” Dr. Harsh Vardhan mentioned.

In his address at the global ministers’ meet, Dr. Harsh Vardhan stated that the multi-dimensionality as well as the plurality of pathways towards the achievement of Universal Health Coverage goals are two aspects that we should be mindful of, while deliberating on this subject. “With this understanding, in India, the finance and health ministries collaborate very closely for health sector outcomes,” he added.

Speaking about the big strides India has taken towards Universal Health Coverage (UHC), Dr. Harsh Vardhan said that under the dynamic stewardship of the Prime Minister, India launched the world’s largest Universal Health Coverage program, the Ayushman Bharat (Long Live India), which adopts a continuum of care approach and comprises of two inter-related components. He elaborated that the first component of Ayushman Bharat is focused on achieving preventive, promotive, curative, palliative and rehabilitative healthcare through setting up of 150,000 Health and Wellness Centres. Focus on wellness converges India’s traditional knowledge of Yoga, to eat-right, cessation of alcohol & tobacco and creating community awareness about lifestyle changes. A people’s movement on wellness has already begun in India, he said.

“The Pradhan Mantri Jan Aarogya Yojna (Prime Minister Health Protection Scheme) provides health protection cover to 107.4 million poor and vulnerable families for secondary and tertiary care, assuring hospitalization cover of Rs. 5,00,000 per annum per family,” Dr. Harsh Vardhan informed the participating global health and finance ministers.

The Union Health Minister further said that to generate sustainable resources a new Health and Education Cess of 4% is in place in India. Further, highest tax at very high rates is levied on tobacco products and sweetened carbonated beverages, he stated. 

Dr. Harsh Vardhan appreciated G20 Japanese Presidency for identifying financing of Universal Health Care as a priority agenda.  He also acknowledged the work of WHO and World Bank in advancing the Universal Health Coverage agenda. “We will welcome their support in innovative and efficient ways for strategic purchasing, service delivery and health financing,” he stated.

Dr. Harsh Vardhan also visited the Suita Hospital at Osaka, Japan today and interacted with the officials at the hospital on the latest research and development in medicine like new centrifugal blood pump and portable heart lung machine.

***

MV/SK

                
                
                (Release ID: 1576229)
                Visitor Counter : 341
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Budget allocation for Family Planning
                        
                        
                ","
                Posted On:
                28 JUN 2019 1:06PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Budget allocation for Family Planning
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 1:06PM by PIB Delhi
            
                
                
                
                
                The budget for Family Planning is more than 2.5 per cent of the total Reproductive Child Health (RCH) flexi-pool budget. The budget for family planning in 2018-19 was 15.5% percent of the total Reproductive Child Health flexi-pool budget. 

12.7% of the budget was allocated for core FP activities; 0.6% for FP trainings and 2.2% for Program Management.

States propose funds in their National Health Mission- Programme Implementation Plans as per theirpriorities and felt need, hence there is no pre-determined percentage allocated tospecific methods.

The Minister of State (Health and Family Welfare), Sh Ashwini Kumar Choubey stated this in a written reply in the Lok Sabha here today.

 

*****

MV/LK

 

                
                
                (Release ID: 1576131)
                Visitor Counter : 518
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Healthcare Professions
                        
                        
                ","
                Posted On:
                28 JUN 2019 1:05PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Healthcare Professions
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 1:05PM by PIB Delhi
            
                
                
                
                
                At present, the Government does not have any authentic estimates of allied professions, other than what is being reported by various associations/similar bodies.  On the basis of available information, 53 Allied and Healthcare Professions under 15 recognized categories have been included in the Allied and Healthcare Professions Bill, 2018, already introduced in RajyaSabha. 

 

As on date, there is no Central regulatory body for allied health professions. However few States are reported to have statutory mechanism for regulation of allied and healthcare related professions (Paramedical Council or State Physiotherapy or Occupational Therapy Council etc.).

 

The Allied and Healthcare Professions Bill, 2018 provides for regulation and maintenance of standards of education and services by allied & healthcare professionals besides maintenance of Central Register of such professionals, who lack a comprehensive regulatory mechanism.

 

The Minister of State (Health and Family Welfare), ShAshwini Kumar Choubey stated this in a written reply in the Lok Sabha here today.

 

*****

MV/LK

 

                
                
                (Release ID: 1576129)
                Visitor Counter : 568
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Healthcare Schemes
                        
                        
                ","
                Posted On:
                28 JUN 2019 1:01PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Healthcare Schemes
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 1:01PM by PIB Delhi
            
                
                
                
                
                Public Health is a State subject; hence, the responsibility of providing medical assistance to patients of all income group is of respective State/ UT Governments. However, National Health Mission (NHM) – a flagship programme of the Ministry with its two Sub-Missions, National Rural Health Mission (NRHM) and National Urban Health Mission (NUHM), supports States /UTs to strengthen their health care systems so as to provide universal access to equitable, affordable and quality health care services. 

The schemes launched under NHM are available free of cost to all income groups visiting in Public Health Facilities at sub district and district level are given below:

 

The following programmes/ schemes are run by government under National Health Mission:

 

Reproductive, Maternal, Neonatal, Child and Adolescent health


	Janani Shishu Suraksha Karyakaram (JSSK)
	Rashtriya Kishor Swasthya Karyakram(RKSK)
	Rashtriya Bal Swasthya Karyakram (RBSK)
	Universal Immunisation Programme
	Mission Indradhanush (MI)
	Janani Suraksha Yojana (JSY)
	Pradhan Mantri Surakshit Matritva Abhiyan (PMSMA)
	Navjaat Shishu Suraksha Karyakram (NSSK)
	National Programme for Family planning
	LaQshya’ programme (Labour Room Quality Improvement Initiative) 


National Nutritional Programmes


	National Iodine Deficiency Disorders Control Programme
	MAA (Mothers’ Absolute Affection) Programme for Infant and Young Child Feeding
	National Programme for Prevention and Control of Fluorosis (NPPCF)
	National Iron Plus Initiative for Anaemia Control


Communicable diseases


	Integrated Disease Surveillance Programme (IDSP)
	Revised National Tuberculosis Control Programme (RNTCP)
	National Leprosy Eradication Programme (NLEP)
	National Vector Borne Disease Control Programme (NVBDCP)
	National AIDS Control Programme (NACP)
	Pulse Polio Programme
	National Viral Hepatitis Control Program (NVHCP) 
	National Rabies Control Programme 
	National Programme on Containment of Anti-Microbial Resistance (AMR)


Non-communicable diseases


	National Tobacco Control Programme(NTCP)
	National Programme for Prevention and Control of Cancer, Diabetes, Cardiovascular Diseases & Stroke (NPCDCS)
	National Programme for Control Treatment of Occupational Diseases
	National Programme for Prevention and Control of Deafness (NPPCD)
	National Mental Health Programme
	National Programme for Control of Blindness & Visual Impairment (NPCB&VI)
	Pradhan Mantri National Dialysis Programme (PMNDP)
	National Programme for the Health Care for the Elderly (NPHCE)
	National Programme for Prevention & Management of Burn Injuries (NPPMBI)
	National Oral Health programme


Support under NHM to States/UTs includes provision of a host of free services such as maternal health, child health, adolescent health, family planning, universal immunisation programme, and for major diseases such as Tuberculosis, HIV/ AIDS, vector borne diseases like Malaria, Dengue and Kala Azar, Leprosy etc. 

Other major initiatives include Janani Shishu Suraksha Karyakram (JSSK) (under which free drugs, free diagnostics, free blood and diet, free transport from home to institution, between facilities in case of a referral and drop back home is provided), Rashtriya Bal Swasthya Karyakram (RBSK) (which provides newborn and child health screening and early interventions services free of cost for birth defects, diseases, deficiencies and developmental delays to improve the quality of survival), implementation of Free Drugs and Free Diagnostics Service Initiatives and PM National Dialysis Programme.

Mobile Medical Units (MMUs) & Telemedicine are also being implemented with NHM support to improve healthcare access particularly in rural areas.

 


	The Ayushman Bharat Programme launched last year provides for holistic and integrated health care and is the principal vehicle for achieving Universal Health Coverage (UHC). 
	It’s Health and Wellness Centre component (AB-HWC) provides essential primary and community health services such as maternal, neonatal and child health services including immunization and nutrition, thus fostering human capital development during children’s critical early years. These centres also provide services to prevent and manage common NCDs and major communicable diseases. 
	The other component, AB-Pradhan Mantri Jan Arogya Yojana (AB-PMJAY) provides free and cashless care to about 500 million poor and deprived people for secondary and tertiary hospitalization care. 
	To enhance the facilities for tertiary care of cancer, Strengthening of Tertiary Care for Cancer Scheme is being implemented to support setting up of State Cancer Institutes (SCI) and Tertiary Care Cancer Centres (TCCC) in different parts of the country. Oncology in its various aspects has focus in case of new AIIMS and many upgraded institutions under Pradhan Mantri Swasthya Suraksha Yojna (PMSSY). 
	Financial assistance to patients living below poverty line for life threatening diseases under the schemes such as Rashtriya Arogya Nidhi (RAN), Health Minister’s Cancer Patient Fund (HMCPF) and Health Minister’s Discretionary Grant (HMDG) is also provided.
	Affordable Medicines and Reliable Implants for Treatment (AMRIT) Deendayal outlets have been opened with an objective to make available drugs and implants for Cardiovascular Diseases (CVDs), Cancer and Diabetes at discounted prices to the patients.


Services at Ayushman Bharat – Health and Wellness Centres (AB-HWCs) are free and universal to all individuals residing in the service area. 

 

Under Ayushman Bharat – Pradhan Mantri Jan Arogya Yojana (AB-PMJAY), the State/ UT wise number of hospital admissions is given below:

 


	
		
			
			Status as on 24.06.2019
			
		
		
			
			Sl. No.
			
			
			State
			
			
			No of Hospital Admissions
			
		
		
			
			1
			
			
			Andaman And Nicobar Islands
			
			
			                        22 
			
		
		
			
			2
			
			
			Andhra Pradesh
			
			
			              135,346 
			
		
		
			
			3
			
			
			Arunachal Pradesh
			
			
			                      652 
			
		
		
			
			4
			
			
			Assam
			
			
			                47,631 
			
		
		
			
			5
			
			
			Bihar
			
			
			                48,711 
			
		
		
			
			6
			
			
			Chandigarh
			
			
			                      835 
			
		
		
			
			7
			
			
			Chhattisgarh
			
			
			              564,568 
			
		
		
			
			8
			
			
			Dadra And Nagar Haveli
			
			
			                12,081 
			
		
		
			
			9
			
			
			Daman and Diu
			
			
			                  4,465 
			
		
		
			
			10
			
			
			Goa
			
			
			                  1,415 
			
		
		
			
			11
			
			
			Gujarat
			
			
			              487,636 
			
		
		
			
			12
			
			
			Haryana
			
			
			                27,811 
			
		
		
			
			13
			
			
			Himachal Pradesh
			
			
			                19,145 
			
		
		
			
			14
			
			
			Jammu And Kashmir
			
			
			                19,303 
			
		
		
			
			15
			
			
			Jharkhand
			
			
			              184,760 
			
		
		
			
			16
			
			
			Karnataka
			
			
			              197,799 
			
		
		
			
			17
			
			
			Kerala
			
			
			              531,740 
			
		
		
			
			18
			
			
			Lakshadweep
			
			
			                         -   
			
		
		
			
			19
			
			
			Madhya Pradesh
			
			
			                96,029 
			
		
		
			
			20
			
			
			Maharashtra
			
			
			              139,906 
			
		
		
			
			21
			
			
			Manipur
			
			
			                  3,289 
			
		
		
			
			22
			
			
			Meghalaya
			
			
			                15,404 
			
		
		
			
			23
			
			
			Mizoram
			
			
			                13,422 
			
		
		
			
			24
			
			
			Nagaland
			
			
			                      945 
			
		
		
			
			25
			
			
			Sikkim
			
			
			                      122 
			
		
		
			
			26
			
			
			Tamil Nadu
			
			
			              239,438 
			
		
		
			
			27
			
			
			Tripura
			
			
			                17,505 
			
		
		
			
			28
			
			
			Uttar Pradesh
			
			
			              119,204 
			
		
		
			
			29
			
			
			Uttarakhand
			
			
			                49,815 
			
		
		
			
			30
			
			
			West Bengal
			
			
			                17,636 
			
		
		
			
			Grand Total
			
			
			          2,996,635 
			
		
	


AB-PMJAY provides health coverage of up to Rs 5.00 lakh per family per year to 10.74 crore poor, deprived families as per Socio Economic Caste Census (SECC) database. Details of the entitlement criteria are given below:

 


	Ayushman Bharat - PMJAY is an entitlement-based scheme with entitlement to be decided on the basis of deprivation and occupational criteria in the SECC database. 


 


	The different categories in rural area include:


 

Automatically included households (based on fulfilling any of the 5 parameters of inclusion): 


	Households without shelter. 
	Destitute, living on alms. 
	Manual scavenger families. 
	Primitive tribal groups. 
	legally released bonded labour


Total of (a) to (e)  = 15.95 lakh

 


	
		
			
			Standard Deprivation Parameter
			
			
			Households
			
		
		
			
			Only one room with kucha walls and kucha roof (D1)
			
			
			2.38 crore
			
		
		
			
			No adult member between age 16 to 59 (D2)
			
			
			65.33 lakh
			
		
		
			
			Female headed households with no adult male member between age 16 to 59  (D3)
			
			
			69.43 lakh
			
		
		
			
			Disabled member and no able bodied adult member    (D4)
			
			
			7.20 lakh
			
		
		
			
			SC/ST households  (D5)
			
			
			3.87 crore
			
		
		
			
			No literate adult above 25 years  (D6)
			
			
			4.22 crore
			
		
		
			
			Landless households deriving major part of their income from manual casual labour (D7)
			
			
			5.40 crore
			
		
		
			
			Total deprived Households targeted for PM-JAY who belong to one of the six deprivation criteria amongst D1, D2, D3, D4, D5 and D7
			
			
			8.03 crore
			
		
	


 

 

For urban areas, 11 defined occupational categories are entitled under the scheme. Targeted Urban Household categories proposed to be included in PM-JAY : 2.33 crore 

 

 

 

 

 

 

 


	
		
			
			Sr. No.
			
			
			Worker Category
			
			
			Households
			
		
		
			
			1
			
			
			Rag picker
			
			
			23,825
			
		
		
			
			2
			
			
			Beggar
			
			
			47,371
			
		
		
			
			3
			
			
			Domestic worker
			
			
			6,85,352
			
		
		
			
			4
			
			
			Street vendor/ Cobbler/hawker / Other service provider working on streets
			
			
			8,64,659
			
		
		
			
			5
			
			
			Construction worker/ Plumber/ Mason/ Labor/ Painter/ Welder/ Security guard/ Coolie and other head-load worker
			
			
			1,02,35,435
			
		
		
			
			6
			
			
			Sweeper/ Sanitation worker / Mali
			
			
			6,06,446
			
		
		
			
			7
			
			
			Home-based worker/ Artisan/ Handicrafts worker / Tailor
			
			
			27,58,194
			
		
		
			
			8
			
			
			Transport worker/ Driver/ Conductor/ Helper to drivers and conductors/ Cart puller/ Rickshaw puller
			
			
			27,73,310
			
		
		
			
			9
			
			
			Shop worker/ Assistant/ Peon in small establishment/ Helper/ Delivery  assistant / Attendant/ Waiter
			
			
			36,93,042
			
		
		
			
			10
			
			
			Electrician/ Mechanic/ Assembler/ Repair worker
			
			
			11,99,262
			
		
		
			
			11
			
			
			Washer-man/ Chowkidar
			
			
			4,60,433
			
		
		
			
			Total Targeted Urban Households 
			
			
			 2.33 crore
			
		
	


 

 

Total families covered under PMJAY

 


	
		
			
			Sr. No.
			
			
			Categories
			
			
			Households (number in crore)
			
		
		
			
			1
			
			
			i) Rural (based on deprivation criteria)
			
			
			8.03
			
		
		
			
			 
			
			
			ii) Rural (automatically included)
			
			
			0.16
			
		
		
			
			2
			
			
			Urban
			
			
			2.33
			
		
		
			
			3
			
			
			Such number of families that are currently enrolled under RSBY but not in targeted SECC data
			
			
			0.22
			
		
		
			
			Total
			
			
			10.74
			
		
	


 

 

 

 

The Minister of State (Health and Family Welfare), Sh Ashwini Kumar Choubey stated this in a written reply in the Lok Sabha here today.

 

*****

MV/LK

 

 

                
                
                (Release ID: 1576128)
                Visitor Counter : 2248
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Funds to Government Hospitals
                        
                        
                ","
                Posted On:
                28 JUN 2019 1:00PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Funds to Government Hospitals
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 1:00PM by PIB Delhi
            
                
                
                
                
                The total allocation made/grant provided/fund made available by Ministry during the last three years to Central Government funded hospitals in Delhi are as under:

Hospitals of Delhi

                                                (Rs. In crore)


	
		
			
			Hospitals
			
			
			2016-17
			
			
			2017-18
			
			
			2018-19
			
		
		
			
			Safdarjung Hospital
			
			
			943.98
			
			
			1121.39
			
			
			1177.17
			
		
		
			
			PGIMER Dr. Ram Manohar Lohia Hospital
			
			
			492.00
			
			
			556.87
			
			
			562.49
			
		
		
			
			Lady Hardinge Medical College & Smt. SuchetaKriplani Hospital
			
			
			296
			
			
			406.49
			
			
			410.74
			
		
		
			
			Kalawati Saran Children’s Hospital
			
			
			90
			
			
			105.48
			
			
			111.81
			
		
		
			
			National Institute of Tuberculosis and Respiratory Diseases
			
			
			70.20

			 
			
			
			91.20
			
			
			91.71
			
		
		
			
			All India Institute of Medical Sciences (AIIMS)
			
			
			2043.00
			
			
			2400.00
			
			
			3018.00
			
		
		
			
			Vallabhbhai Patel Chest Institute
			
			
			51.00
			
			
			62.38
			
			
			65.50
			
		
		
			
			New Delhi TB Centre
			
			
			3.50
			
			
			4.06
			
			
			4.30
			
		
	


 

The number of OPD patients registered and surgeries performed in Central government funded hospitals in Delhi during the last three years are as under:

No. of OPD patients registered:

Hospitals of Delhi


	
		
			
			Hospitals
			
			
			2016
			
			
			2017
			
			
			2018
			
		
		
			
			Safdarjung Hospital
			
			
			31,11,973
			
			
			31,09,487
			
			
			32,98,638
			
		
		
			
			Dr. Ram Manohar Lohia Hospital
			
			
			18,34,491
			
			
			20,51,506
			
			
			22,46,888
			
		
		
			
			Lady Hardinge Medical College & Smt. SuchetaKriplani Hospital
			
			
			7,91,727
			
			
			7,57,682
			
			
			7,91,296
			
		
		
			
			Kalawati Saran Children’s Hospital
			
			
			2,36,438
			
			
			2,28,365
			
			
			2,82,512
			
		
		
			
			National Institute of Tuberculosis and Respiratory Diseases
			
			
			2,18,287
			
			
			2,55,138
			
			
			2,73,284
			
		
		
			
			All India Institute of Medical Sciences (AIIMS)
			
			
			41,40,747
			
			
			43,55,338
			
			
			41,45,453
			
		
		
			
			Vallabhbhai Patel Chest Institute
			
			
			2,08,421 (April, 2016-March, 2019)
			
		
		
			
			New Delhi TB Centre
			
			
			20,052
			
			
			22,599
			
			
			23,731
			
		
	


 

No. of surgeries performed:

Hospitals of Delhi

 


	
		
			
			Hospitals
			
			
			2016
			
			
			2017
			
			
			2018
			
		
		
			
			Safdarjung Hospital
			
			
			1,03,264
			
			
			1,01,411
			
			
			83,037
			
		
		
			
			Dr. Ram Manohar Lohia Hospital
			
			
			53,473
			
			
			59,364
			
			
			70,147
			
		
		
			
			Lady Hardinge Medical College & Smt. SuchetaKriplani Hospital
			
			
			19,410
			
			
			17,140
			
			
			18,127
			
		
		
			
			Kalawati Saran Children’s Hospital
			
			
			4600
			
			
			5195
			
			
			5836
			
		
		
			
			National Institute of Tuberculosis and Respiratory Diseases
			
			
			648
			
			
			596
			
			
			710
			
		
		
			
			All India Institute of Medical Sciences (AIIMS)
			
			
			1,76,843

			(2016-17)
			
			
			1,93,034

			(2017-18)
			
			
			2,57,465

			(2018-19)
			
		
		
			
			Vallabhbhai Patel Chest Institute
			
			
			Nil
			
			
			Nil
			
			
			Nil
			
		
		
			
			New Delhi TB Centre
			
			
			Nil
			
			
			Nil
			
			
			Nil
			
		
	


 

 

The Minister of State (Health and Family Welfare), ShAshwini Kumar Choubey stated this in a written reply in the Lok Sabha here today.

 

*****

MV/LK

                
                
                (Release ID: 1576127)
                Visitor Counter : 445
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Medical Council of India
                        
                        
                ","
                Posted On:
                28 JUN 2019 12:59PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Medical Council of India
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 12:59PM by PIB Delhi
            
                
                
                
                
                A university or medical institution in India which grants a medical qualification not included in the First Schedule of Indian Medical Council (IMC) Act, 1956  applies to the Central Government, to have such qualification recognized, and the Central Government, after consulting the Medical Council of India, by notification in the official Gazette, amends the First Schedule so as to include such qualification therein, and any such notification also directs that an entry shall be made in the last column of the First Schedule against such medical qualification declaring that it shall be a recognized medical qualification granted after a specified date. 

 

Medical Council of India (MCI)/Board of Governors did not recognize any degree, Post Graduate diploma or any certificate course after Indian Medical Council (IMC) Amendment Act, 1993 without prior permission and recognition of Medical Council of India or Board of Governors.

 

The Minister of State (Health and Family Welfare), ShAshwini Kumar Choubey stated this in a written reply in the Lok Sabha here today.

 

*****

MV/LK

 

                
                
                (Release ID: 1576126)
                Visitor Counter : 554
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Trauma Centres
                        
                        
                ","
                Posted On:
                28 JUN 2019 12:51PM by PIB Delhi
            ","
                
                    Ministry of Health and Family Welfare
                
                
                
                
                
                    
                        Trauma Centres
                        
                        
                
                
            
                Posted On:
                28 JUN 2019 12:51PM by PIB Delhi
            
                
                
                
                
                Health is a State subject. However, under the Programme ‘Capacity Building for developing Trauma Care Facilities in Government Hospitals on National Highways’, implemented by Ministry of Health and Family Welfare, approval was given for establishing 45 Trauma Care Facilities (TCFs) during the last three years (2016-17 to 2018-19), State-wise details of which are given below:

 

List of Trauma Care Facilities approved under the Programme ‘Capacity Building for developing Trauma Care Facilities in Government Hospitals on National Highways’ in 2016-17 to 2018-19


	
		
			
			Sl. No.
			
			
			State/UT
			
			
			Name of Hospital/ Medical College
			
		
		
			
			1
			
			
			Andhra Pradesh 
			
			
			Govt. General Hospital, Kakinada 
			
		
		
			
			2
			
			
			Jharkhand
			
			
			District Hospital Kodarma
			
		
		
			
			3
			
			
			Sadar Hospital Daltanganj
			
		
		
			
			4
			
			
			District Hospital, Ghumla
			
		
		
			
			5
			
			
			Kerala
			
			
			District Hospital Palakkad 
			
		
		
			
			6
			
			
			Govt. Medical College Kozikode
			
		
		
			
			7
			
			
			Government Medical College & Hospital, Thiruvananthapuram
			
		
		
			
			8
			
			
			Meghalaya
			
			
			Civil Hospital Nongpoh
			
		
		
			
			9
			
			
			Civil HosiptalShillong
			
		
		
			
			10
			
			
			Mizoram
			
			
			District Hospital Lunglei
			
		
		
			
			11
			
			
			District Hospital Kolasib
			
		
		
			
			12
			
			
			District Hospital Champhai
			
		
		
			
			13
			
			
			District Hospital Serchhip
			
		
		
			
			14
			
			
			Manipur
			
			
			Thoubal District Hospital 
			
		
		
			
			15
			
			
			Chandel District Hospital 
			
		
		
			
			16
			
			
			Nagaland
			
			
			Naga Hospital Kohima 
			
		
		
			
			17
			
			
			District Hospital, Dimapur
			
		
		
			
			18
			
			
			Puducherry 
			
			
			IGI PGIMER 
			
		
		
			
			19
			
			
			Sikkim
			
			
			STNM Gangtok
			
		
		
			
			20
			
			
			Tripura
			
			
			Santribazar PHC, Divisional Hospital 
			
		
		
			
			21
			
			
			District Hospital, Gomati 
			
		
		
			
			22
			
			
			Agartala Govt. Medical College 
			
		
		
			
			23
			
			
			District Hospital Dhalai
			
		
