,content
1292,"There are many different market-discovered rates for same grade of coal in each segment of the market. Segmentation with rate differentiation results in coal market distortions. Coal of one grade may be sold at one rate through a single e-auction window. Besides, the need of the"
1293,"Cabinet approves implementation of Ayushman Bharat Digital Mission with a budget of Rs.1,600 crore for five years"
1294,"ABDM will improve equitable access to quality healthcare by encouraging use of technologies such as telemedicine and enabling national portability of health servicesCitizens will be able to create their ABHA (Ayushman Bharat Health Account) numbers, to which their digital health records can be linked "
1295,"The Union Cabinet has approved the national roll-out of Central Sector Scheme, Ayushman Bharat Digital Mission (ABDM)."
1296,"There is a need to integrate digital health solutions for continuum of care, and effective utilization of resources."
1297,"The Ayushman Bharat Digital Mission is creating a seamless online platform through the provision of a wide-range of data, information and infrastructure services."
1298,The Ayushman Bharat Digital Health Record Management Programme (ABDM) is aimed at improving access to quality healthcare and enabling national portability of health services.
1299,"The pilot of Ayushman Bharat Health Accounts (ABDM) has been successfully completed in six Indian Union Territories, Puducherry, Andaman and Nicobar Islands and Lakshadweep."
1300,ABDM will promote evidence-based decision making for effective public health interventions.
1301,Narendra Modi inaugurated and addressed the post Union Budget webinar on health.
1302,The Ministry of Ayush actively participated in a webinar organized by Ministry of Health and Family Welfare.
1303,The WHO is going to start its only Global Center of Traditional Medicine in India. Prime Minister urged all stakeholders to explore potential of Ayush in others countries.
1304,"The initiatives in the Union Budget related to Ayushman Bharat, Digital Mission and National Tele Medicine will be implemented according to a roadmap."
1305,"The Ayush minister has said that with growing popularity and dependency on digital space, the central government has emphasized building the digi-infrastructure which Ministry of Ayush has well supported."
1306,"The Union Minister of Health & Family Welfare, Dr. Mansukh Mandaviya, said during a webinar that both the Ministries of Health and Ayush are working in coordination."
1307,"Ministry of Ayush is working towards digitalizing entire Ayush sector in alignment with ABDM. There is need for a single window system for regulatory compliances of small hospitals at tier 2, tier 3 and tier 4 cities."
1308,"The webinar discussed various steps announced in the Union Budget to strengthen Healthcare system. Panelist gave insight on Ayushman Bharat Digital Mission, National Tele-Medicine & E-Sanjeevani platform and Tele Mental Health Programme. "
1309,The All India Ayurveda Congress organised a foundation laying ceremony at its headquarters in Punjabi Bagh West.
1310,Kenya's ex-PM Raila Odinga travelled to India for treatment of his daughter's eyesight.
1311,Shri Sonowal wants India's rich culture to be known to the young generation.
1312,The building of All India Ayurveda Congress will be completed in one and a half years and soon to be functional.
1313,"Other dignitaries include Secretary of Ayush, Vaidya Rajesh Kotecha , Advisor, Ayurveda, Ministry of Ayush Shri Manoj Nesari and many more."
1314,It is misleading to relate Guduchi to liver damage
1315,The Ministry of Ayush confirms that Giloy/Guduchi (Tinospora cordifolia) is safe and does not cause liver damage.
1316,"Guduchi is a valuable herbal drug source. In Ayurveda, it is said to be the best rejuvenating herb. In a study, lower concentration of Guduchi powder increases the life span of fruit flies, whereas higher concentration reduces it."
1317,Herb Herbal is an important component of traditional systems of medicine. It is used in the management of COVID-19.
1318,Three new buildings to be built at ₹ 20 crores cost
1319,"Foundation laid for a first of its kind Pharmacology & Chemistry Lab in the Northeast at CARI, Guwahati"
1320,State Ayurvedic Pharmacy also to be upgraded at Ayurvedic College
1321,Sonowal laid the foundation stones for setting up a Panchakarma Block at Central Ayurveda Research Institute (CARI).
1322,"The event was attended by the Minister of Health & Family Welfare and IT in Government of Assam Keshab Mahanta and Member of Parliament for Guwahati, Queen Oja."
1323,The government plans to upgrade the State Ayurvedic College and upgrade its pharmacy under the Ayurswastha Yojana.
1324,The built-up cost of the Panchakarma Block at CARI and the Pharmacology & Chemistry Laboratories will be about ₹10 crore each.
1325,"The new buildings for Panchkarma and CARI will help in pre-clinical experimental procedures, drugs standardisation, chemical testing for any herb, animal related toxicology report."
1326,AaiDharitri is launching initiatives aimed at promoting Ayurveda in Assam and the whole of the Northeast.
1327,"There is a dedicated marketplace for yurveda products on Amazon.in launched by Union Minister for YUSH, Shri Sarbananda Sonowal."
1328,This Ayurveda product storefront will promote the presence of small businesses and startup brands offering ayurvedic products.
1329,"Shri Sarbananda Sonowal, the Minister of Ayurveda, Siddha, Homeopathy and Chyvanprash was at the virtual launch event of COVID-19. He praised Amazon for its role in strengthening the supply chain and promoting Ayush products."
1330,"The Ministry of Health is promoting the Ayurveda kits e.g. Samshamani vati, Anu Taila, Ayush kwath and Chyanprash."
1331,Shri Sonowal also informed that various initiatives taken by the Ministry of AYUSH has increased the Ayush market size from USD 3 billion in the year 2014 to USD 18 Billion and Ayush manufacturing sector as well as Service sector should take the maximum advantage of various promotional schemes launched by the Government to further scale-up the Ayush market.
1332,Amazon India launched a dedicated storefront dedicated to Ayurveda.
1333,The Indian Medicines Pharmaceutical Corporation (IMPCL) has announced to pay a dividend of Rs 1.65 crores to its stakeholders - Ministry of Ayush and Government of Uttarakhand. The dividend was handed over to the Ayush Minister Shri Sarbananda Sonowal
1334,"IMPCL, a Public Sector undertaking, which manufactures Ayurvedic medicines, has paid a dividend of 1.66 cr. to the Government of India and 3.3 Lakhs to M/s KMVN Limited for the year 2020-21."
1335,"The company IMPCL handed over a total amount of Rs 1.65,77,497 as dividend to the government."
1336,"This financial year was challenging for the operational activities due to COVID-19 pandemic. However, demand for Ayurvedic Medicines and Immune Boosting Medicines has increased. The company made a record turnover of Rs. 164.02 cr and profit before tax (PBT)"
1337,"Ayush Ministry’s budget allocation stands up at Rs 3050 Cr, 4-fold increase over 7 years"
1338,The budget for cost effective Ayush services under the National Ayush Mission (NAM) has been increased by 4% to Rs 3050 Cr.
1339,The central government has increased budget for traditional medicine system of India including Yoga and Naturopathy by up to Rs 800 Crore.
1340,The budget for Champion service sector scheme has been doubled from Rs 29.6 Cr to Rs 60.22 Cr.
1341,"The central government has approved a budget with grants-in-aids amounting to Rs 861.97 Cr. All the states (Rs 610 Cr), union territories (Rs 70 Cr), and North-eastern areas (Rs 181 Cr). The research councils, centre of excellence"
1342,ISRO launched 129 satellites of Indian Origin and 342 foreign satellites belonging to 36 countries since 1975.
1343,Today India has a total of 53 operational satellites in space providing various identified services to the nation: Dr Jitendra Singh
1344,The Indian Space Research Organisation (ISRO) launched 129 satellites of Indian Origin and 342 foreign satellites belonging to 36 countries since 1975.
1345,"India has 53 operational satellites in space. 21 of them are communication satellites, 8 are Navigation satellites, 21 are Earth Observation satellites and 3 are Science satellites."
1346,The Indian Space Research Organisation (ISRO) launches satellites for various applications.
1347,The Ministry of Rural Development (MoRD) has developed a number of applications for operational use.
1348,"The number of Space Crafts launched by Space Centres in the country from 2016-2017 to 2021-2022 till date, year-wise are as follows:"
1349,"The number of space crafts launched by the country for domestic use, year-wise are as follows:"
1350,During the year 2016-2017 to 2021-2022 a total of 285 customer satellites from 29 foreign countries were successfully launched on-board PSLV on commercial basis.
1351,Year wise breakup of number of foreign satellites launched:
1352,Country wise breakup of number of foreign satellites launched during 2016-17 to 2021-22:
1353,"Algeria (3), Australia (1), Austria (1), Belgium (3), Brazil (1), Canada (5), Chile (1), Colombia (1), Czech Republic (1), Finland (3), France (2), Germany (2), Indonesia (1), Israel (2), Italy (4), Japan (2), Kazakhstan (1), Latvia (1), Lithuania (7), Luxembourg (1), Malaysia (1), The Netherlands (2), Republic Of Korea (5), Slovakia (1), Spain (2), Switzerland (2), UAE (1), United Kingdom (6), USA (222)."
1354,Jitendra Singh is the Union Minister of State (Independent Charge) Science & Technology.
1355,There are 75 start-ups registered under space technology category in the Startup India portal.
1356,"Reforms announced in June, 2020 in the space sector towards enabling the private players to provide end to end services: Dr Jitendra Singh"
1357,Around 75 start-ups have registered under space technology category in the Startup India portal.
1358,"In a written reply to a question in the Lok Sabha, Dr Jitendra Singh said that there are many more startups registered under other categories are also involved in the space domain."
1359,"The Department of Space, DOS is revising the existing policies in space domain and drafting a new policy framework. Private sector participation in space activities is being encouraged."
1360,"In a related reply to another question in the Lok sabha on the steps taken by the Government to bring private players on board to get their participation in the Space activities of ISRO, Dr Jitendra Singh informed that Government of India has announced reforms in June, 2020, in the space sector towards enabling the private players to provide end to end services and subsequently the following steps were taken: "
1361,"A national level autonomous Nodal Agency namely Indian National Space Promotion and Authorization Centre (IN-SPACe) under DOS has been created for promoting, handholding, authorizing and licensing private players to carry out Space Activities."
1362,The Indian Space Research Organisation (ISRO) will extend its facilities and expertise to private entities to support their space activities.
1363,Announcement of Opportunities are being done offering challenges in new domains of space technology.
1364,The New Space India Ltd (NSIL) will transfer the matured technologies developed by ISRO to Indian industries.
1365,New policies are being drafted to address policy framework for various areas in space.
1366,The department is in the process of preparing a draft Space Activities Bill.
1367,The Minister also said that Government plans to allow FDI to boost the investment in the space sector by the foreign players.
1368,India wants to become a global leader in space science and technology.
1369,"Jitendra Singh is the minister responsible for science and technology, earth sciences and space."
1370,The Indian Space Research Organisation (ISRO) has a number of technology development projects going on in its centres.
1371,"A decadal plan is being prepared for the exploration of space weather, the sun, the moon and the other planets."
1372,The planned UV telescope will be made up of a 1 meter mirror and will provide the deepest images in UV.
1373,"Union Minister Dr Jitendra Singh says, Chandrayaan-3 is scheduled for launch in August 2022"
1374,"Union Minister of State (Independent Charge) Science & Technology; Minister of State (Independent Charge) Earth Sciences; MoS PMO, Personnel, Public Grievances, Pensions, Atomic Energy and Space, Dr Jitendra Singh today said that Chandrayaan-3 is scheduled for launch in August 2022."
1375,The launch of Chandrayaan-3 is scheduled for August 2022.
1376,"The Minister informed that the number of missions planned during 2022 (Jan to Dec'22) are 19 viz., 08 Launch Vehicle Missions, 07 Spacecraft Missions and 04 Technology Demonstrator Missions."
1377,The following missions were realized in last 3 years.
1378,List of Satellites launched in last 3 years’ time frame 
1379,Indian nuclear installations and nuclear power stations are secure from cyber-attacks.
1380,Indian Nuclear Installations and Nuclear Power Stations are secure from cyber-attacks.
1381,"The Indian nuclear establishment has a well established procedure for design, development and operation of the systems used in its installations."
1382,"The safety and security critical infrastructure of Indian nuclear establishments, such as control network and safety systems of plants are isolated from Internet and the local IT network."
1383,The Department of Atomic Energy has specialist groups responsible for cyber security of DAE units.
1384,The share of nuclear energy in the total electricity generation in India has remained around 3 to 3.5% since 2014.
1385,Commercial generation of electricity has increased from 34162 Million Units in calendar year 2014 to 43918 Million Units in calendar year 2021
1386,The share of nuclear energy in the total electricity generation in the country has remained around 3 to 3.5% since 2014.
1387,"In a written reply to a question in the Lok Sabha, Dr Jitendra Singh, however informed that the actual commercial generation has increased from 34162 Million Units in calendar year 2014 to 43918 Million Units in calendar year 2021."
1388,The share of nuclear power in total electricity generation depends on the generation by nuclear power units and that by all electricity generating technologies. The share is planned to increase by adding more nuclear power capacity in the country.
1389,India is pursuing an indigenous three-stage nuclear power programme. Light Water Reactors based on foreign cooperation are also being set up as additionalities.
1390,ECI appoints 15 Special Observers for the Poll Going States;
1391,holds briefing with them for ensuring smooth conduct of Elections
1392,"The Election Commission of India today organised a briefing meeting with the Special Observers who have been appointed for the current General Elections to the Legislative Assemblies of Goa, Manipur, Punjab, Uttarakhand and Uttar Pradesh 2022."
1393,The Election Commission of India (ECI) has deployed Special Observers to assess the poll preparedness and guide the electoral machinery in the field.
1394,The Election Commission of India (ECI) appoints Special Observers to assist in the supervision of the election processes.
1395,The Election Commissioner Anup Chandra Pandey has asked the Special Observers to ensure effective enforcement of Commission’s broad guidelines and instructions.
1396,The Secretary General of the Commission welcomed the Special Observers.
1397,"In the forthcoming elections in Goa, Manipur, Punjab, Uttarakhand, Uttar Pradesh and Uttar Pradesh, officers have been appointed as special general, police and expenditure observers."
1398,Sh. Manjit Singh and Sh. Somesh Goyal will be the Special General Observer and Special Police Observer for Goa.
1399,"Three retired officers will be the Special General, Special Police and Special Expenditure Observer for Manipur."
1400,"Three retired officers will be the Special General Observer, Special Police Observer and Special Expenditure Observer for Punjab."
1401,"Three retired officers will be the Special General Observer, Special Police Observer and Special Expenditure Observer for the upcoming Uttarakhand Assembly election."
1402,"Sh. Ajay Nayak, IAS (Retd.) (BH:84) will be the Special General Observer. Sh. Deepak Mishra, IPS (AGMUT:84), Sh. Murali Kumar, Ex IRS(IT) (1983) and Sh. R"
1403,The Special Observers will soon be visiting their allocated states and start their work with State CEOs and concerned Deputy Election Commissioners.
1404,PM addresses a webinar on positive impact of Union Budget 2022 in Agriculture sector
1405,Budget proposals for the next financial year will be implemented from the first of April.
1406,"The Prime Minister, Shri Narendra Modi, addressed a webinar on positive impact of Union Budget 2022 in Agriculture sector."
1407,"The Prime Minister launched the third anniversary of PM Kisan Samman Nidhi scheme. Under the scheme, almost 1.75 trillion rupees have been given to 11 crore farmers. Agriculture budget has been increased by more than 50% in the last 7 years. 3 crore farmers were given K"
1408,The Prime Minister congratulated farmers on their record production and MSP purchases. He encouraged organic farming.
1409,"In his Budget speech, Prime Minister Narendra Modi laid out seven ways in which the Budget proposes to make agriculture modern and smart."
1410,The Prime Minister has asked the corporate world to promote Indian millets.
1411,Shri Modi called upon the startups to facilitate the practice of soil testing at regular interval.
1412,Prime Minister Narendra Modi was speaking at a conference on irrigation. He stressed the need to complete the pending projects.
1413,Prime Minister Narendra Modi is promoting agri-startups.
1414,The Prime Minister said that the government is trying to increase the scope of processed food and ensuring international standards of quality. The value chain plays a big role in this and a special Agriculture Infrastructure Fund of Rs 1.5 Lakh Cys has been created.
1415,The Prime Minister asked for new measures to manage agri-residue (parali) to reduce carbon emission and increase income for farmers.
1416,Prime Minister Narendra Modi talked about the potential in the field of bioethanol.
1417,Prime Minister Narendra Modi talked about the role of the cooperative sector in India's economy.
1418,"The webinar was attended by Union Ministers for Agriculture and Welfare, Minister for Consumer Affairs, Food and Public Distribution, Textile, Commerce & Industry and Murugan."
1419,"The webinar had five breakout sessions on Natural Farming and its outreach, Emerging High-Tech and Digital Agri Ecosystem, Bringing Back Glory of Millets and Moving Towards Aatmanirbharta in Edible Oil, Sahkarita Se Samridhi. "
1420,The views given by all stakeholders will be uploaded on web portal of the Ministry of Agriculture.
1421,Celebration of 3rd Anniversary of PM-Kisan Scheme
1422,"The PM-KISAN scheme was launched on 24th February, 2019. The scope of the scheme was extended to cover all landholding farmers with effect from 01.06. 2019."
1423,"Since, the inception of this scheme, there have been multiple set of technological & process advancements done in the scheme so that maximum number of beneficiaries can take the advantage of the same in an efficient way."
1424,The benefits under PM Kisan Scheme have been provided to 11.78 crores farmers and funds amounting to Rs1.82 lakh crore in various installments.
1425,"Self-registration Mechanism: Process of Self-registration of beneficiaries has been made simple and easy through mobile app, PM KISAN portal and walk-ins via Common Service Centers in order to give the maximum benefit to the farmers."
1426,"In case of ineligible beneficiary, the recovery mechanism has been made smooth and transparent. The process includes auto transfer from state nodal department’s account to central government account."
1427,The PM KisanSammanNidhiYojana aims to address the issues and problems of farmers. It has been implemented with the help of grievance redressal mechanism and helpdesk.
1428,The selection of beneficiary for physical verification has been automated. A separate module has been introduced for the validation of 10% of the beneficiaries after the payment for last trimester on 14th May 2021.
1429,The beneficiary database in this scheme is being regularly validated with the income tax payee database in order to have an audited and authenticated user base.
1430,11.20 crores of beneficiaries have their Aadhar data seeded in the scheme.
1431,India Showcases Export Potential of Organic & Horticulture Produce at EXPO2020 Dubai
1432,"Despite the pandemic, India’s organic exports grew 51% over 2019-20 levels"
1433,"To project the strength of India’s organic agriculture and horticulture products in the global market, India Pavilion at EXPO2020 Dubai hosted a seminar “Indian Organic and Horticulture Sector–Moving Up the Value Chain’ as part of the ongoing ‘Food, Agriculture and Livelihood’ fortnight."
1434,"The seminar, to deliberate on the opportunities and huge export potential that the Indian agriculture sector offers, saw participation from the representatives of the Government & Private sector."
1435,"Shri P.K.Swain, Additional Secretary, Ministry of Agriculture & Farmers Welfare, said that India is on its way to becoming the food basket of the world."
1436,"Applauding the expansion of the sector in the country, Shri Swain said, “India is scripting history with the enchanting growth trajectory of organic horticulture.” He also urged the global investors to invest in the agriculture supply chain and take advantage of FDI policies introduced by the government in the sector."
1437,India needs to improve the quality of its organic horticulture produce to expand its export avenues.
1438,The government of India aims for 10% export share in global fruits and vegetable market by 2030.
1439,India's organic exports grew 51% in 2020-21 despite the pandemic.
1440,India is among the top ten exporters of agricultural products.
1441,"This platform is helping in promoting India’s horticulture exports, according to Srinivas."
1442,There was a session on key-value chain and export opportunities in India.
1443,"The ‘Food, Agriculture and Livelihood’ fortnight will conclude on March 2nd."
1444,FPOs to Play Key Role in Making India Millet Hub of the World
1445,Seminar at India Pavilion in Expo2020 Dubai showcases India’s export potential of Millets and ways to upscale the value chain
1446,The India Pavilion at EXPO2020 hosted a seminar on millets production and upscaling value chain on Friday.
1447,The session was organised by the Ministry of Agriculture & Farmers Welfare.
1448,"The UN General Assembly adopted a resolution sponsored by India and supported by over 70 nations declaring 2023 as the ‘International Year of Millets’, aimed at raising awareness about the health benefits of the grain and its suitability for cultivation under changing climatic conditions."
1449,The Ministry of Agriculture and Farmers Welfare is promoting millets campaign.
1450,The International Year of millets is being celebrated in India.
1451,Two of MoFPI's suggestions to strengthen the sector were accepted by the Union Ministry of Finance for this year's budget.
1452,The aim of NIFTEM is to formalize the unorganised food processing system in millets.
1453,"Multiple startups and FPOs are participating in the ‘Food, Agriculture and Livelihood’ fortnight and displaying their innovative agri tech solutions and, sustainable and healthy millets-based products."
1454,"The ‘Food, Agriculture and Livelihood’ fortnight will conclude on March 2nd."
1455,Pradhan Mantri Fasal Bima Yojana (PMFBY) enters its 7th year of implementation
1456,Nearly 36 crore farmer applications have been insured under PMFBY. More than 1.07 billion rupees have been paid out so far.
1457,The Pradhan Mantri Fasal Bima Yojana (PMFBY) has entered its 7th year of implementation with the upcoming Kharif 2022 season.
1458,The PMFBY scheme aimed at providing financial support to farmers suffering crop loss/damage arising from natural calamities has insured over 36 crore applications. 
1459,The Crop Insurance Scheme is aimed at protecting the interests of farmers.
1460,The PMFBY’s National Crop Insurance Portal (NCIP) provides an integrated platform for farmers to manage their farm insurance.
1461,The scheme aims to address the grievances of farmers at the grassroots level.
1462,The scheme has been able to provide financial assistance to the most vulnerable farmers. The recent announcement by Finance Minister Nirmala Sitharaman on the use of drones for crop insurance will further strengthen the integration of technology.
1463,The PMFBY scheme will be launching a doorstep distribution drive to deliver crop insurance policies to the farmers.
1464,India Invites Startups and FPOs to Capitalise on Agri and Food Processing Policies at EXPO2020 Dubai
1465,"‘Food, Agriculture and livelihood’ fortnight to host ‘Millet Food Festival’ at India Pavilion"
1466,"As part of India’s efforts to showcase the country’s investment-friendly policies and growth opportunities in agriculture and allied sectors at EXPO2020 Dubai, Dr Abhilaksh Likhi, Additional Secretary, Ministry of Agriculture & Farmers Welfare, invited the Startups and FPOs (Farmer Producer Organisations) to submit their proposals to the ministry, and assured them that they would be considered for providing equity grants, management costs, and other available support measures."
1467,"Delegation from the Government of India inaugurated the Food, Agriculture and Livelihood Sectoral Floor at IndiaPavilion."
1468,"Dr. Likhi was speaking at the inauguration of a fortnight at the India Pavilion in EXPO2020 Dubai. Ms. Shubha Thakur, Joint Secretary (Crops & Oil Seeds), Ministry of Agriculture and Farmers Welfare, Mr. T R Kesavan Group President (Corporate"
1469,"There will be a fortnight dedicated to food, agriculture and livelihoods during February and March."
1470,Likhi is participating in Expo2020 on behalf of small and marginal farmers.
1471,The theme for the first week of the fortnight is millets.
1472,2023 will be the International Year of Millets as per a resolution sponsored by India.
1473,The delegation led by Dr Likhi unveiled a Millet Book and launched the first ‘Millet food festival’.
1474,The Indian government has estimated record foodgrains production of 316.06 million tonnes for the 2021-22 crop year.
1475,Second Advance Estimates of Production of Major Crops for 2021-22 Released
1476,Record foodgrains production of 316.06 million tonnes estimated in the countryGood result of hardwork of farmers & scientists and farmers friendly policies of the Government –Shri Tomar
1477,Record foodgrains production of 316.06 million tonnes is estimated for the year 2021-22.
1478,"As per 2nd Advance Estimates, the estimated production of major crops during 2021-22 is as under:"
1479,Foodgrains -316.06 million tonnes (record).
1480,Rice production reached a record level.
1481,Wheat -111.32 million tonnes (record)
1482,Cereals -49.86 million tonnes.
1483,Maize production fell to a record low.
1484,Pulses –26.96 million tonnes.(record)
1485,Gram – 13.12 million tonnes.(record)
1486,Rapeseed and Mustard –11.46 million tonnes.(record)
1487,Sugarcane – 414.04 million tonnes.(record)
1488,Cotton –34.06 million bales (each of 170 kg).
1489,Jute & Mesta –9.57 million bales (each of 180 kg).
1490,The total foodgrain production in the country is estimated to be higher by 5.32 million tonnes than the previous estimate of 2020-21.
1491,Rice production during 2021-22 is estimated to be 11.49 million tonnes higher than the previous five years average.
1492,The production of wheat during 2021-22 is estimated to be higher by 7.44 million tonnes than the average.
1493,"Production of Nutri / Coarse Cereals estimated at 49.86 million tonnes, which is higher by 3.28 million tonnes than the average production."
1494,Total Pulses production during 2021-22is estimated at 26.96 million tonnes which is higher by 3.14 million tonnes than the last five years’ average production of 23.82 million tonnes.
1495,The total oilseeds production in the country during 2021-22 is estimated to be higher by 1.20 million tonnes than the production of 35.95 million tonnes during 2020-21.
1496,Sugarcane production in India will be higher by 40.59 million tonnes during 2021-22 compared to the previous year.
1497,The production of Cottonis and Jute & Mesta is estimated to be higher than the average.
1498,Second Advance Estimates of Production of Major Crops for 2021-22 
1499,India to Showcase its Agriculture and Food Processing prowess at EXPO2020 Dubai
1500,"India will exhibit investment opportunities in millets, organic farming, horticulture and dairy to investors worldwideMillets Food Festival to be held as part of Dubai EXPO"
1501,India will present its case to become a preferred sourcing partner for the global food processing industry at EXPO2020 Dubai.
1502,"Abhilaksh Likhi will inaugurate the 'Food, Agriculture and Livelihood' fortnight at the India Pavilion in EXPO2020 Dubai on February 17th, 2022."
1503,"The UN General Assembly adopted the resolution, sponsored by India and supported by more than 70 countries, declaring 2023 as the International Year of Millets. As part of the key theme - ‘Millets’, the fortnight will witness the millets food festival, the launch of Mil"
1504,India is a major exporter of agricultural and allied products.
1505,The Government of India wants to develop the food processing and agriculture sector.
1506,"The sector is set to witness increased investment in agricultural infrastructure such as irrigation facilities, warehousing, and cold storage, with global consumption reaching the pre-pandemic level."
1507,The fortnight will also see participation of several senior government officials from India who will be present during the various sessions.
1508,"The ‘Food, Agriculture and Livelihood’ fortnight will conclude on March 2nd."
1509,"Union Agriculture Minister addresses 60th Convocation of ICAR-IARI, New Delhi"
1510,Shri Tomar appeals to agriculture institutes to focus on producing good farmers apart from teachers and scientistsGovernment aims to put India in the top 5 countries in the field of Agri product exportShri Tomar also dedicates 6 varieties of fruits and vegetables to the nation
1511,The minister dedicated 6 varieties of fruits and vegetables to the nation and handed over awards and degrees to 284 students of ICAR-Indian Agriculture Research Institute.
1512,All agriculture institutes should focus on producing good farmers to boost knowledge and technology.
1513,"Shri Tomar, the Indian Minister of Agriculture said that under the leadership of Prime Minister Narendra Modi, India is placed among the top 10 agri products exporting countries. "
1514,The government is giving 100% of the grant for the purchase of drones to agriculture institutes. Agriculture graduates are also eligible to receive grant support for drone purchases.
1515,Shri Tomar congratulated all the awardees.
1516,The Institute of Irrigation and Agrarian Research (IARI) contributes a lot to the national economy.
1517,"On this occasion, NABARD-Professor VL Chopra Gold Medal and Best Student of the Year award for MSc and PhD were presented to Ms Debarati Mondal and Dr Siddharood Maragal. The 2nd Best Agricultural Extension Scientist Award was presented to Dr R."
1518,"Dr Trilochan Mohapatra, Secretary DARE and Director General, ICAR, and Dr Rashmi Aggarwal were the guests of honour at the event."
1519,The event was attended by the Deputy Director General and Additional Director General of the Council and former Directors and Deans of the Institute.
1520,There has been a shift in demand for organic products especially fruit and vegetables in the cities due to increased awareness about organic food.
1521,The government of India launched a dedicated web portal for direct sale of organic products.
1522,"In addition organic farming is also supported under Rastriya Krishi Vikas Yojana (RKVY), Mission for Integrated Development of Horticulture (MIDH) and National Project on Organic Farming (NPOF), Network Project on Organic Farming under Indian Council of Agricultural Research (ICAR)."
1523,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1524,Contribution of Agricultural Export in Gross Domestic Product (GDP)
1525,"India's agri-exports amounted to Rs.2,52,297 crore in 2019-20. Despite the current pandemic, agri exports grew by 22.8%. They will contribute 1.6% to GDP during 2020-21."
1526,MoFPI is implementing a number of schemes aimed at developing food processing industries and agri infrastructure.
1527,"According to the study report of ICAR-CIPHET, Ludhiana, the harvest and post-harvest losses of major cereals ranged from 4.65 to 5.99%, pulses 6.36 - 8.41%, oilseeds 3.24 - 9"
1528,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1529,Adoption of Modern Technology to Boost Agricultural Production
1530,The government of India supports and facilitates the StateGovernments through many Centrally Sponsored and Central Sector Schemes.
1531,"There are 729 Krishi Vigyan Kendras (KVKs) established in various districts across the country, where scientists or subject matter specialists train and teach modern agricultural technology to farmers."
1532,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1533,Use of Electronic Media for Educating Farmers
1534,"The Department of Agriculture & Farmers Welfare (DA&FW), Ministry of Agriculture & Farmers Welfare is educating farmers through use of following electronic media to upgrade their knowledge on modern agriculture technologies:"
1535,The scheme 'Mass Media Support to Agriculture Extension of 'Sub-Mission on Agriculture Extension' is under implementation to create awareness among the farming community and educate the farmers on improved agriculture technologies.
1536,"Social media platforms like Twitter, Facebook, Instagram and YouTube are being used to educate farmers."
1537,ICAR institutes and KVKs have developed 283 mobile apps on different agriculture commodities. ICAR has created an electronic platform 'Kisan Sarathi' for supporting agriculture at local niche with national perspective.
1538,The Government is implementing following schemes and activities to impart training and educate the farmers to adopt modern agriculture techniques:
1539,The ATMA scheme supports the extension activities of 28 States and 5 UTs.
1540,"The 'Mission for Integrated Development of Horticulture (MIDH)', a Centrally Sponsored Scheme is under implementation in all States/UTs for holistic growth of the horticulture sector covering fruits, vegetables, root and tuber crops, mushrooms, spices, flowers, aromatic plants, coconut, cashew, cocoa and bamboo."
1541,The National Food Security Mission (NFSM) is being implemented in identified districts of 28 States and 2 UTs.
1542,Under 'Sub-Mission on Plan Protection & Plant Quarantine' the 'Farmer Field Schools (FFSs)' are conducted to educate farmers on various aspects of Integrated Pest Management.
1543,"Four Farm Machinery Training & Testing Institutes (FMTTIs) located at Budni (Madhya Pradesh), Hisar (Haryana), Anantapur (Andhra Pradesh) and Biswanath Chariali (Assam) are engaged in imparting training to various categories of trainees including farmers, in the field of Farm Mechanization in agriculture sector."
1544,"There are 729 Krishi Vigyan Kendras (KVKs) in India that conduct technology demonstrations for the benefit of farmers and farm women, rural youth and extension personnel."
1545,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1546,Converting Rural Haats into Mini Agriculture Produce Marketing Committee (APMCs)
1547,Physical infrastructure/ facilities under Mahatma Gandhi National Rural Employment Guarantee Scheme (MGNREGS) have been developed in 1351 village haats and is under development in 1632 number of village haats.
1548,There are 6845 APMC markets in the country. 
1549,The government of India had launched reform linked National Agriculture Market (e-NAM) scheme to facilitate online trading of agriculture and horticulture commodities.
1550,"The e-NAM platform was launched in February, 2022. So far, based on earlier targets and as per the proposals received from States/ Union Territories (UTs), 1000 mandis of 18 States and 3 UTs have been integrated with the platform."
1551,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1552,"The Government of India has launched several developmental programmes, schemes, reforms and policies that focus on higher incomes for the farmers. "
1553,Unprecedented enhancement in budget allocation
1554,The Budget allocation for Department of Agriculture has been increased by more than 5.5 times.
1555,Record food grains and horticulture production
1556,The latest advance estimate of Indian food grain and horticulture production shows record increases.
1557,Fixing of MSP at one-and-a half times the cost of production –
1558,"Government has increased the MSP for all mandated Kharif, Rabi and other commercial crops with a return of at least 50 per cent over all India weighted average cost of production from 2018-19."
1559,MSP for Paddy has increased to Rs. 1940 per quintal in 2021-22 from Rs. 1310 in 2013-14.
